id	created_at	text	retweet_count	favorite_count			
7.67E+17	8/20/2016 19:14	Trump’s tax plan could give his own family a $4 billion tax break. Here's what we could do with that money instead: https://t.co/89rNgjYcGk	2552	5218			
7.67E+17	8/20/2016 18:44	"RT @Deadspin: ""We don't win anymore."" https://t.co/opLEssKAxA"	4372	0			
7.67E+17	8/20/2016 17:12	Let's send Donald Trump a message in November: We're not going back. https://t.co/85ovKr3y2x	3972	11622			
7.67E+17	8/20/2016 14:37	"""I don't regret anything."" —Donald Trump, August 2, 2016"					
"https://t.co/TWj7QwVQMP"""	4844	7477					
7.67E+17	8/20/2016 14:03	"This week, Donald Trump suddenly tried to claim that he has some ""regrets."" About that... https://t.co/6Igq6bOIZG"	1493	3941			
7.67E+17	8/20/2016 2:05	Trump says he hires the best people. This is what he means: https://t.co/FvCVcmLLCY	1854	3644			
7.67E+17	8/19/2016 23:45	RT @MarlonDMarshall: Trump painting the entire African American community as living in poverty with no jobs shows he's completely out of to…	4451	0			
7.67E+17	8/19/2016 23:45	"RT @MarlonDMarshall: Trump questions the citizenship of the first black president, courts white supremacists, and has been sued for housing…"	3474	0			
7.67E+17	8/19/2016 23:44	RT @MarlonDMarshall: Donald Trump asks what the African American community has to lose by voting for him. The answer: everything.	5481	0			
7.67E+17	8/19/2016 23:35	RT @mayaharris_: There are no words.  https://t.co/xTSh2R1v6M	1272	0			
7.67E+17	8/19/2016 23:19	This is so ignorant it’s staggering. https://t.co/t2fZl9sqKs	9457	17219			
7.67E+17	8/19/2016 22:01	"When the IOC introduced women's wrestling in 2004, @Helen_Maroulis dreamed of gold. Yesterday that dream came true. https://t.co/ZvyuQYK36v"	1829	7764			
7.67E+17	8/19/2016 21:30	"RT @rosenbergerlm: When bombs rain down, they rush in. Inspired by the White Helmets &amp; others helping those in need worldwide.  #WHD https:…"	684	0			
7.67E+17	8/19/2016 21:00	So who exactly is advising Trump on foreign policy? https://t.co/OVMdxGT736	2454	4291			
7.67E+17	8/19/2016 20:16	Today is @BillClinton's birthday! It's not too late to sign his card here: https://t.co/30Uxor2066	838	3934			
7.67E+17	8/19/2016 18:49	Why do Trump and Putin keep saying all the same things? (Hint: It's not Manafort.)					
"https://t.co/OVMdxHaHUE"""	4241	7228					
7.67E+17	8/19/2016 16:53	"The flooding in Louisiana is worse than anyone expected, and they need our support. Here's how you can help: https://t.co/nihT10OvRk"	3415	6085			
7.67E+17	8/19/2016 14:50	"RT @MaddowBlog: Clinton and Trump are confirmed to participate in a ""Commander-in-chief"" forum with @IAVA on @MSNBC September 7th https://t…"	1352	0			
7.67E+17	8/19/2016 14:24	"45 years later, I couldn’t be happier to have you by my side. Happy birthday, Bill! -H https://t.co/KDhgLsNr7K"	8628	47787			
7.66E+17	8/19/2016 1:31	Priorities. https://t.co/vcpYClUtxw https://t.co/H9ULZ9f9Hg	1522	3816			
7.66E+17	8/19/2016 1:00	RT @AndraDayMusic: I was honored to be a part of history at the DNC. Hillary Clinton is an inspiration for women everywhere.					
"https://t.co/E…"""	1282	0					
7.66E+17	8/19/2016 0:14	RT @mayaharris_: Hillary’s college plan will bring about a long-awaited transformation of higher education in America. Here's how: https://…	965	0			
7.66E+17	8/18/2016 23:55	"RT @sarajacobs89: News from Miami Beach highlighting urgency of the Zika crisis, a public health emergency. Congress needs to act now. http…"	517	0			
7.66E+17	8/18/2016 23:15	"Congrats to @usatf's @Bri_Rollin, @ItsPooda, and @KristiHollywood on their historic podium sweep last night. https://t.co/K0vkob8BOc"	864	3656			
7.66E+17	8/18/2016 22:36	Glad to see that the Justice Department is ending the use of private prisons. This is the right step forward. -H https://t.co/5IxHvGULtR	3236	10813			
7.66E+17	8/18/2016 21:53	"RT @meredeetch: Even after the 19th was ratified, women of color battled to get to vote. #RosanellEaton had to take a literacy test. https:…"	898	0			
7.66E+17	8/18/2016 21:26	Donald Trump wants to eliminate the estate tax. Doing so could save his family $4 billion and 99.8% of families $0. https://t.co/iEjXi24GGR	4410	9586			
7.66E+17	8/18/2016 19:18	Donald Trump promised to release his tax returns if he ran for office.					
 							
"Now? """"It's none of your business."""""							
"https://t.co/ihL7TlW0Xh"""	5723	9515					
7.66E+17	8/18/2016 18:27	RT @timkaine: Hillary's first job was fighting for social justice at @ChildDefender—it's one of the things I admire most about her https://…	1704	0			
7.66E+17	8/18/2016 17:57	"""@Wired sees only one person running for president who can do the job: Hillary Clinton."" https://t.co/SQ7hsOaHyl"	1538	4355			
7.66E+17	8/18/2016 16:55	Don't waste it. Make sure you're registered to vote: https://t.co/tTgeqy51PU https://t.co/XA0iPATVmR	1683	3158			
7.66E+17	8/18/2016 15:56	Donald Trump's plan: a multi-billion dollar tax cut for himself and the wealthiest Americans https://t.co/he2KkNcaMm	1222	2537			
7.66E+17	8/18/2016 15:01	"We know that giving millionaires huge tax breaks doesn't help our economy. So why would we try it again, Donald? https://t.co/Js7FhLOZxW"	4160	11913			
7.66E+17	8/18/2016 13:00	"Does Trump actually pay his fair share in taxes? Until he releases his tax returns, voters won't know for sure. https://t.co/UrZYsUo712"	2337	5117			
7.66E+17	8/18/2016 12:03	RT @WIRED: .@HillaryClinton is the best choice for president of the United States: https://t.co/PhRr4uzByZ https://t.co/9884WcdFhP	1260	0			
7.66E+17	8/18/2016 1:58	"At the 1988 Olympic games, Jackie Joyner-Kersee became the first woman to win gold in the long jump for @TeamUSA. https://t.co/SM21RY7QWn"	1443	6421			
7.66E+17	8/18/2016 1:00	Let’s make sure it does on Election Day ? https://t.co/iWKBOE1i18 https://t.co/41ebkLl4pb	2156	6409			
7.66E+17	8/18/2016 0:12	"Trump is running a cynical campaign of hate and fear, and he's got a new campaign chief to match. https://t.co/wSgKlxxebU"	4668	9189			
7.66E+17	8/17/2016 23:09	"Donald Trump just hired the head of an extreme, right-wing ""news"" organization to run his campaign. https://t.co/tswSCdkiBy"	2079	3916			
7.66E+17	8/17/2016 21:13	We can't let @realDonaldTrump become our next president. https://t.co/1zdOOMfync https://t.co/ZvUEIBDGMa	1928	4871			
7.66E+17	8/17/2016 20:08	Trump boasts the support of some of the most extreme voices in politics. Now one of them runs his campaign: https://t.co/A6h02WDYfd	1793	3500			
7.66E+17	8/17/2016 19:31	RT @HFA: Hillary has concrete plans to help America succeed.					
							
"Trump would...build a wall. https://t.co/9s8GSxmXdf https://t.co/UDnxd5Gh8z"""	660	0					
7.66E+17	8/17/2016 18:40	"With just 83 days until Election Day, Trump hired one of the most extreme right-wing voices to run his campaign. https://t.co/geausYW6oD"	5282	13426			
7.66E+17	8/17/2016 18:15	"RT @TheBriefing2016: Trump’s new campaign chief is also the guy responsible for running this fringe ""news"" site: https://t.co/dH5lUyybYf"	1490	0			
7.66E+17	8/17/2016 17:53	"Donald Trump is still the same man who insults Gold Star families, demeans women, and mocks people with disabilities."	1523	3484			
7.66E+17	8/17/2016 17:51	The Trump Loophole would let millionaires cut their tax rates in half and do nothing for 99.8% of Americans. https://t.co/xmbflUy84w	962	1740			
7.66E+17	8/17/2016 17:48	The choice on jobs in this election (it’s not a hard one). https://t.co/C6X7yq9CQB https://t.co/nv4lJmUdsK	624	1257			
7.66E+17	8/17/2016 17:40	"If you do your job, you’re supposed to be rewarded for your work, not stiffed. https://t.co/un2YiRLEYF"	1362	2117			
7.66E+17	8/17/2016 17:36	"We’ve got to get the economy working for everybody, not just those at the top. Too many families are feeling financial stress."	505	1346			
7.66E+17	8/17/2016 17:34	Watch live: Hillary’s speaking in Cleveland about building an economy that works for everyone ? https://t.co/EsqAmcnrnC	649	2205			
7.66E+17	8/17/2016 13:09	One candidate would help millions of hardworking Americans. The other would only help those at the top. https://t.co/qlnXNZiZmh	2422	5969			
7.66E+17	8/17/2016 2:59	"Today, @Simone_Biles landed a spot in history as the first woman from @USAGym to win 4 golds. Well done, Simone! https://t.co/WldxYrC2ep"	4934	20286			
7.66E+17	8/17/2016 1:48	"If you were born between 1980 and 2002, Hillary has big plans to help you. https://t.co/4XCf0d3j7R"	1296	3521			
7.66E+17	8/16/2016 23:00	"Trump's idea for a new immigration test: ""Those who...support bigotry and hatred will not be admitted."""					
							
"Awkward. https://t.co/LZoCq7U8NZ"""	4912	9857					
7.66E+17	8/16/2016 22:24	Closely monitoring the flooding in Louisiana &amp; Mississippi. The @RedCross is helping displaced families in need: https://t.co/sSYTbQMndP -H	1496	4334			
7.66E+17	8/16/2016 20:16	"""This man is totally, thoroughly unqualified to be president."" —@JoeBiden on @realDonaldTrump"					
"https://t.co/ZfFj9ZXsfD"""	1883	5361					
7.66E+17	8/16/2016 19:08	"Last night, @allysonfelix won her 7th Olympic medal. Congrats to the most decorated woman in the history of @USATF! https://t.co/3LmdDx8iqn"	2314	9759			
7.66E+17	8/16/2016 18:00	"It’s not just that Trump doesn’t know what he’s talking about when it comes to national security. His words are dangerous, and they hurt us."	4153	15029			
7.66E+17	8/16/2016 17:49	"Be a part of this: Get registered to vote, and ask everyone you know to register, too. https://t.co/tTgeqxNqYm"	1731	3212			
7.66E+17	8/16/2016 17:42	"“@TeamUSA is showing the world what this country stands for. I am proud of our team."" —Hillary in Philadelphia: https://t.co/byKmrx9XZy"	691	2905			
7.66E+17	8/16/2016 16:01	"You should be able to learn a skill, practice a trade, and make a good living doing it. https://t.co/vNEHs6UJmo"	3230	10378			
7.66E+17	8/16/2016 15:21	"RT @TeenVogue: ""By harnessing your energy and ideas, we can solve many of the problems we face."" — @HillaryClinton https://t.co/q90WpEBtO9"	531	0			
7.66E+17	8/16/2016 14:24	Trump's top adviser was designated $12.7 million from pro-Russia forces in Ukraine. That's the tip of the iceberg. https://t.co/4tYa2Y4nN9	2939	5131			
7.66E+17	8/16/2016 12:14	Donald Trump says he'll create a new test for immigrants.					
							
It's a test he'd fail.							
"https://t.co/LZoCq8bJFx"""	4989	9843					
7.65E+17	8/16/2016 1:56	Both candidates have laid out economic plans. See how each would impact your state: https://t.co/BM2Fpk8lwA	917	2462			
7.65E+17	8/16/2016 1:01	Vice President @JoeBiden had the keys to our Instagram today. Check it out: https://t.co/N09gfgmFmN https://t.co/W6rlqb9C6N	1037	4620			
7.65E+17	8/16/2016 0:13	"""The place of your birth should never be a barrier."" A letter to young undocumented people on DACA's anniversary: https://t.co/4dDrLvefeM"	1274	3532			
7.65E+17	8/15/2016 23:13	RT @TheBriefing2016: “He is a stunning ignoramus on foreign policy and national security.” https://t.co/h6NmEK07yB	2317	0			
7.65E+17	8/15/2016 22:27	The story of the Rodhams and the Bidens isn't unique. What's unique is the country where those stories were written.					
"https://t.co/xUQW6ashqy"""	1037	3118					
7.65E+17	8/15/2016 21:08	"RT @HillaryforCO: On the fourth anniversary of #DACA, Juan remembers that ""glass ceiling-shattering moment""? https://t.co/kt4nl4RQj0"	480	0			
7.65E+17	8/15/2016 20:45	We have some questions about Donald Trump's cozy relationship with Russia. https://t.co/N6ySNILYMx	3152	5832			
7.65E+17	8/15/2016 19:59	"Whenever you hear Trump talk about foreign policy, picture him in the Situation Room making decisions for all of us. https://t.co/7QBVFziTdN"	1377	2899			
7.65E+17	8/15/2016 19:36	"You oppose reproductive rights, support ""conversion therapy,"" and proposed a Muslim ban. https://t.co/H04wanQIub"	5099	9352			
7.65E+17	8/15/2016 19:16	RT @igorvolsky: I bet Trump himself would fail his new immigration screening test of American values. #extremevetting https://t.co/JdxrGZki…	4444	0			
7.65E+17	8/15/2016 18:39	RT @TheBriefing2016: In case you needed a reminder that Donald Trump doesn’t know a thing about national security. https://t.co/1DA0d8j484	1777	0			
7.65E+17	8/15/2016 18:37	RT @PolitiFact: ICYMI: Donald Trump is against gay marriage. https://t.co/4XPeFxAolR	927	0			
7.65E+17	8/15/2016 18:34	Trump's candidacy alone is undermining our national security.					
							
"Imagine if he were to become president. https://t.co/OynjnrHsAj"""	3075	5764					
7.65E+17	8/15/2016 18:04	"RT @JoeBiden: ""It is never, never, never ever been a good bet to bet against the United States of America."" -VP Biden"	1412	0			
7.65E+17	8/15/2016 18:03	"“She’s strong. She’s respected. She’s admired. There’s nothing that she doesn’t understand about America’s place in the world."" —@JoeBiden"	1519	4952			
7.65E+17	8/15/2016 18:00	"""It’s a recipe for playing into the hands of terrorists and their propaganda.” —@JoeBiden on Trump’s foreign policy rhetoric"	789	2565			
7.65E+17	8/15/2016 17:58	"""Trump’s ideas are not only profoundly wrong, they’re dangerous and they’re very un-American.” —@JoeBiden https://t.co/tV4Cfp982z"	745	2008			
7.65E+17	8/15/2016 17:51	"""Donald Trump has no clue what it takes to lead this great country.” —@JoeBiden"	1109	3261			
7.65E+17	8/15/2016 17:50	“This guy doesn’t care about the middle class...he doesn’t understand it. He doesn’t have a clue.” —@JoeBiden on Donald Trump	1113	3574			
7.65E+17	8/15/2016 17:46	"“There’s only one person in this election who will...help you, and that is Hillary Clinton.” —@JoeBiden"	770	2732			
7.65E+17	8/15/2016 17:41	"RT @JoeBiden: ""Everyone is entitled to be treated with dignity and respect... and America can be defined in one single word — 'possibilitie…"	1341	0			
7.65E+17	8/15/2016 17:39	"""What Hillary’s all about is making sure every one of you…can look your child in the eye and say…everything is gonna be ok.” —@JoeBiden"	880	2983			
7.65E+17	8/15/2016 17:36	"“No one is more worthy than you, and everyone is your equal.” —@JoeBiden"	672	2121			
7.65E+17	8/15/2016 17:36	"""Home is where your character is stamped, where it’s stamped into your soul. Where your values are set.” —@JoeBiden"	675	2253			
7.65E+17	8/15/2016 17:32	"“As Scranton has always had my back, we—all of us—are going to have your back, Hillary.” —@JoeBiden"	549	2080			
7.65E+17	8/15/2016 17:29	Take out your phone and text JOIN to 47246.					
							
"We’re hiring organizers right here in Pennsylvania and across the country."""	557	1598					
7.65E+17	8/15/2016 17:28	There’s no doubt about it—Donald Trump is temperamentally unfit and totally unqualified to be president of the United States.	2122	7011			
7.65E+17	8/15/2016 17:27	"""A man you can bait with a tweet is not a man you can trust with nuclear weapons.” —Hillary on @realDonaldTrump"	1256	3861			
7.65E+17	8/15/2016 17:27	Trump says he won’t tell anyone what he’ll do about ISIS because he wants to keep his plan “secret.”					
							
Well	" the secret is he has no plan."""	3611	10668				
7.65E+17	8/15/2016 17:23	Providing a “Trump Kids Club” for your paying customers is not the same thing as providing real child care for your workers.	1013	3128			
7.65E+17	8/15/2016 17:22	"Under Trump's child care plan, hardworking families that can’t afford child care in the first place would get little to no real help."	886	2831			
7.65E+17	8/15/2016 17:20	"Trump wants to eliminate the Estate Tax. It would save the Trump family $4 billion, but it would do nothing for 99.8% of Americans."	1819	3930			
7.65E+17	8/15/2016 17:19	Trump's called for a new tax loophole—the Trump Loophole. He'd pay less than half the current tax rate on income from many of his companies.	1012	2873			
7.65E+17	8/15/2016 17:18	"Donald Trump would give trillions in tax cuts to big corporations, millionaires, and Wall Street money managers."	741	2068			
7.65E+17	8/15/2016 17:17	We’re going to make college debt-free for all and help millions of people struggling with existing student debt: https://t.co/l3h7YDCX3d	739	2325			
7.65E+17	8/15/2016 17:16	Under @POTUS and @JoeBiden:					
? Our businesses created 15 million new jobs.							
? 20 million people have health care.							
"https://t.co/2SCUXK3VAP"""	864	2130					
7.65E+17	8/15/2016 17:15	"No matter what Donald Trump says, America is great, and the American Dream is big enough for everyone to share in its promise."	1446	4452			
7.65E+17	8/15/2016 17:14	"""No matter where life takes me I always remember I am the granddaughter of a factory worker and the daughter of a small business owner."""	1179	4932			
7.65E+17	8/15/2016 17:10	Joe is now leading a new Cancer Moonshot initiative to fund breakthroughs and save lives in honor of his son Beau. https://t.co/ofgoaD7t0V	762	2337			
7.65E+17	8/15/2016 17:10	Joe passionately believes in the basic bargain that makes America great—that our economy should work for everyone—not just those at the top.	967	4443			
7.65E+17	8/15/2016 17:08	"""No matter how far he travels, @JoeBiden never forgets where he’s from."" —Hillary in Scranton https://t.co/UnJ1zs3qXW"	1402	6141			
7.65E+17	8/15/2016 17:05	".@JoeBiden’s hitting the trail with Hillary in Scranton, folks. Tune in now: https://t.co/zFvHUT7UQ2 https://t.co/xbqUILQKGB"	606	2260			
7.65E+17	8/15/2016 15:54	"Four years in, DACA has helped more than 700,000 undocumented people to live without fear. Let's build on it: https://t.co/Xw6IkKPSIQ"	930	2607			
7.65E+17	8/15/2016 13:59	"If Donald Trump becomes president, he'll game America's whole tax system to make himself richer. Seriously. https://t.co/s82te3rlRP"	1900	4180			
7.65E+17	8/15/2016 12:31	"Trump says, ""I know more about ISIS than the generals do, believe me."" "					
							
You know what? We don't.							
"https://t.co/OynjnrpRbJ"""	4749	9632					
7.65E+17	8/15/2016 1:26	The senseless murders of Imam Maulama Akonjee and Thara Uddin are heartbreaking. This kind of heinous act has no place in America. -H	3820	12529			
7.65E+17	8/15/2016 1:19	No family should have to spend more than 10% of its income on quality child care. https://t.co/ReC2DZCjlM https://t.co/TFYDN6VYJj	1561	5812			
7.65E+17	8/14/2016 23:43	"Yesterday, @ShotDiva made Olympic history with her gold medal in women's shot put (@TeamUSA's first!). https://t.co/ih1HYqnP8U"	2987	12563			
7.65E+17	8/14/2016 20:26	"Well said, Coach Auriemma. Keep winning, @USABasketball. https://t.co/1paG3IC51b"	1080	3733			
7.65E+17	8/14/2016 18:24	"59 million Americans get help from Social Security. On its 81st anniversary, let's recommit to protecting it. https://t.co/1YMaSX14VF"	4113	12196			
7.65E+17	8/13/2016 21:59	This is what @realDonaldTrump would do to your state's economy. https://t.co/t59VH8sa9e	1227	2863			
7.65E+17	8/13/2016 19:55	"RT @johnpodesta: Farmers and ranchers are central to our economy, energy &amp; food security. Our plan to help: https://t.co/iv6kT3vumd https:/…"	651	0			
7.65E+17	8/13/2016 18:23	The choice on jobs is pretty clear: See how your state would fare under Hillary vs. Trump. https://t.co/xIrmB63qg6	1145	3400			
7.64E+17	8/13/2016 16:22	We need to make sure every American has high-speed internet access. And we will: https://t.co/jAszaFw1t3 https://t.co/fPOueqdTba	3416	9084			
7.64E+17	8/13/2016 14:02	Press play for a preview of the new campaign podcast With Her. Stream the full episode here: https://t.co/3B2EmK8eDc					
"https://t.co/G6TVuRAgIO"""	1217	3367					
7.64E+17	8/13/2016 2:26	"As track and field begins, we're honoring Wilma Rudolph: the first U.S. woman to win 3 track golds in one Olympics. https://t.co/HW10MpbVuR"	4788	15738			
7.64E+17	8/12/2016 22:47	"RT @timkaine: Just released my tax returns, @realDonaldTrump. Where are yours? https://t.co/PgQ6XIGTqg"	5272	0			
7.64E+17	8/12/2016 21:56	Many people are saying Trump won't release his tax returns because he's hiding something. What do you think it is?	6932	13303			
7.64E+17	8/12/2016 20:22	RT @TheBriefing2016: Wonder what Trump's hiding in his tax returns? Tap through the reel to see some of the best guesses! https://t.co/XARm…	2346	0			
7.64E+17	8/12/2016 19:47	LGBT kids are perfect the way they are. They deserve love and acceptance—not bullying and violence. https://t.co/RXcjvISf3O	6179	15667			
7.64E+17	8/12/2016 18:51	RT @HFA: RT if you agree: Every student should learn computer science. https://t.co/IzFbWB4I1I	1868	0			
7.64E+17	8/12/2016 18:11	"RT @MalalaFund: ""We cannot succeed when half of us are held back. Education is the only solution.""—Malala #YouthDay https://t.co/v4E47uT4UM"	2050	0			
7.64E+17	8/12/2016 17:16	"Last night, U.S. Olympic swimmer @Simone_Manuel won gold and made history. https://t.co/fShTxbpX2x"	2402	9237			
7.64E+17	8/12/2016 16:30	RT @timkaine: Housing discrimination cuts right to the heart of who we are as a society. We need to do all we can to fight it: https://t.co…	1239	0			
7.64E+17	8/12/2016 16:16	Here's a pretty incredible fact: There is a non-zero chance that Donald Trump isn't paying *any* taxes. https://t.co/Aefxj6CKCd	4940	11193			
7.64E+17	8/12/2016 15:33	Here's why Donald Trump might be refusing to release his tax returns: https://t.co/M4MSBonNyo	4352	7965			
7.64E+17	8/12/2016 15:19	You can also listen to the first episode of With Her by streaming here: https://t.co/BVmjS8MFWn	519	1442			
7.64E+17	8/12/2016 14:57	RT @maxlinsky: I'm doing a new podcast that will run through Election Day and @hillaryclinton is my co-host 					
" https://t.co/FhBROuw0zy"""	517	0					
7.64E+17	8/12/2016 14:24	"?? Just launched: With Her, our official campaign podcast. Subscribe and listen to Episode 1: https://t.co/IIzDVOt3r4"	1437	3450			
7.64E+17	8/12/2016 12:13	Why is @realDonaldTrump refusing to release his tax returns? Some ideas:					
"https://t.co/M4MSBo6c9O"""	5839	9720					
7.64E+17	8/12/2016 1:12	".@TeamUSA at the White House, circa 2000. #TBT"					
"https://t.co/cix9dny7PU"""	958	3612					
7.64E+17	8/11/2016 23:03	"Congrats on bringing home the gold and silver, Simone and Aly. We’re all so proud of you! -H https://t.co/oqYrHXmZTH"	3531	17728			
7.64E+17	8/11/2016 21:12	Trump wants America to work for him and his friends.					
							
We need to build an economy that works for everyone.							
"https://t.co/p0bpzITUpv"""	2806	7617					
7.64E+17	8/11/2016 20:41	RT @HFA: The choice on climate change couldn't be more stark: https://t.co/K745PdjVmW. https://t.co/us7OyJcdx4	1555	0			
7.64E+17	8/11/2016 19:58	It's not just a value—it's a real plan. https://t.co/OvGzoPTtwg https://t.co/hI6Ip27HHm	1486	3874			
7.64E+17	8/11/2016 19:20	RT @mpshapiro: .@HillaryClinton hits the Trump Loophole - his backdoor tax break for billionaires like himself. Read about it here: https:/…	1287	0			
7.64E+17	8/11/2016 18:30	Let’s go out and build the future. https://t.co/OvGzoPTtwg	866	2516			
7.64E+17	8/11/2016 18:25	"""One of the reasons I asked Tim Kaine to be my running mate is that he...has a record of working across the aisle."" https://t.co/CNwtLVWl8n"	1213	4384			
7.64E+17	8/11/2016 18:22	"Strengthening unions doesn’t just serve their members—it leads to better pay, benefits, and working conditions for all employees."	2309	6248			
7.64E+17	8/11/2016 18:16	Trump wants to give trillions in tax breaks to people like himself.					
							
Instead	 let’s invest in our veterans	 kids	" schools and police."""	2198	7022		
7.64E+17	8/11/2016 18:15	The 400 richest taxpayers in America would get an average tax cut of more than $15 million a year from the Trump loophole.	1568	3407			
7.64E+17	8/11/2016 18:14	Trump wants to eliminate the estate tax. What that would mean: his family gets a $4 billion tax cut. 99.8% of Americans get nothing.	3673	7143			
7.64E+17	8/11/2016 18:13	"Trump would give trillions in tax cuts to big corporations, millionaires, and Wall Street money managers. https://t.co/tymag0QkLx"	951	2092			
7.64E+17	8/11/2016 18:12	Multi-millionaires should not be able to pay a lower tax rate than their secretaries: https://t.co/XFX93S1Vgh	941	2588			
7.64E+17	8/11/2016 18:10	"Every employee, from the CEO suite to the factory floor, contributes to a business’ success, so everybody should share in the rewards."	1167	3793			
7.64E+17	8/11/2016 18:09	One positive thing Trump could do to make America great again?					
							
"Actually make great things in America: https://t.co/lg8Xqwblam"""	1170	2767					
7.64E+17	8/11/2016 18:08	"If @TeamUSA was as fearful as Trump, Michael Phelps and Simone Biles would be cowering in the locker room."					
							
"America isn’t afraid to compete."""	2064	7427					
7.64E+17	8/11/2016 18:07	"Trump may talk a big game on trade, but his approach is based on fear, not strength—fear that we can’t compete with the rest of the world."	1102	3914			
7.64E+17	8/11/2016 18:06	"""As president, I will stand up to China and anyone else who tries to take advantage of American workers and companies."" —Hillary"	982	4183			
7.64E+17	8/11/2016 18:05	We’re going to invest in union training programs and apprenticeship programs so you can earn while you learn: https://t.co/sbbiIqIz0c	1022	2624			
7.64E+17	8/11/2016 18:03	"A four-year degree shouldn’t be the only path to a good job. You should be able to learn a skill, practice a trade, and make a good living."	3099	7120			
7.64E+17	8/11/2016 18:02	"It’s not right that Donald Trump can ignore his debts, but students and families can’t refinance theirs."	1842	5072			
7.64E+17	8/11/2016 18:01	Let’s fight to make college tuition-free for the middle class and debt-free for everyone: https://t.co/BNZJ6ScplY	734	2401			
7.64E+17	8/11/2016 17:59	"The people taking care of our children and our parents deserve a good wage, good benefits, and a secure retirement."	953	3270			
7.64E+17	8/11/2016 17:57	Donald Trump has spent his whole career stiffing small businesses. https://t.co/i51CBQ9lKM	1928	3443			
7.64E+17	8/11/2016 17:55	We’re going to invest $10 billion in “Make it in America” partnerships to support American manufacturing: https://t.co/21iaJ5hq7X	619	1870			
7.64E+17	8/11/2016 17:54	"""Some country is going to be the clean energy superpower of the 21st century and create millions of jobs...I want it to be us."" —Hillary"	1394	4140			
7.64E+17	8/11/2016 17:52	"Starting on day one, we will work with both parties to pass the biggest investment in new, good-paying jobs since World War II."	888	3404			
7.64E+17	8/11/2016 17:50	One of the many stark choices we face in this election. https://t.co/sCQJXB7mEV	1021	2908			
7.64E+17	8/11/2016 17:48	"Every American willing to work hard should be able to find a job that provides dignity, pride, and decent pay that can support a family."	1148	4156			
7.64E+17	8/11/2016 17:46	"We are resilient, determined, and hard-working. There’s nothing America can’t do if we do it together."	795	2640			
7.64E+17	8/11/2016 17:44	"When Trump visited Detroit on Monday he talked only of failure, poverty, and crime."					
							
"He’s missing so much about what makes Michigan great."""	2159	7977					
7.64E+17	8/11/2016 17:40	Hillary is speaking live from Detroit on the economy. Don’t miss it. Tune in now: https://t.co/YgVauYf0Ol	446	1368			
7.64E+17	8/11/2016 17:16	"Anyone willing to sink so low, so often should never be allowed to serve as our Commander-in-Chief."	3390	8957			
7.64E+17	8/11/2016 17:15	"No, Barack Obama is not the founder of ISIS."	12245	22246			
7.64E+17	8/11/2016 17:14	"It can be difficult to muster outrage as frequently as Donald Trump should cause it, but his smear against President Obama requires it."	6079	17719			
7.64E+17	8/11/2016 16:50	RT @TheBriefing2016: Donald Trump’s tax plan mostly helps...Donald Trump. And people like him at the top. https://t.co/5luTzXmZDP	1566	0			
7.64E+17	8/11/2016 16:26	1979. https://t.co/VYTglhPyfO	2904	13162			
7.64E+17	8/11/2016 14:22	"Unlike Donald Trump's, our campaign is about issues—not insults. https://t.co/puVZP5iFRE https://t.co/pB0DcV1TeP"	2559	7611			
7.64E+17	8/11/2016 2:39	My heart breaks for the family of the officer killed in Arkansas today. Grateful for his service to his community. -H	2097	10053			
7.64E+17	8/11/2016 0:58	Our kids see the president as a role model. How will they see Donald Trump?					
"https://t.co/xOxe3LdL70"""	6347	11495					
7.64E+17	8/11/2016 0:01	"Who benefits from Donald Trump's ""new"" economic plan? Rich people like Donald Trump. https://t.co/fDTcHhgCbz"	1266	3026			
7.63E+17	8/10/2016 22:12	"Young people face tough challenges, but they have the ability to do something about it: Vote. https://t.co/dm98k71nf1"	987	2239			
7.63E+17	8/10/2016 22:01	We're also going to make sure future generations inherit a cleaner planet—and create millions of jobs along the way. https://t.co/HvrbycAnAy	1158	2983			
7.63E+17	8/10/2016 21:48	Let's make it easier for young people to start businesses and fulfill their dreams. https://t.co/cJzNCnaahh https://t.co/vZHW9VZKDT	825	1783			
7.63E+17	8/10/2016 21:38	"And, unlike @realDonaldTrump, we're gonna make it easier for people who *aren't* celebrities to get apprenticeships. https://t.co/SdCUIITwuY"	841	2152			
7.63E+17	8/10/2016 21:27	Young Americans have the most to gain from Hillary's economic plan—and the most to lose under Trump's policies. https://t.co/V1u6kLTjNy	987	2055			
7.63E+17	8/10/2016 21:16	"When you dig deeper, you see that young people of color have faced even greater challenges. That has to change. https://t.co/8mpMkHn2sH"	2407	6452			
7.63E+17	8/10/2016 21:07	Young people were among the hardest hit during the great recession—and the effects still linger. https://t.co/XFIZKrCHxF	1304	3764			
7.63E+17	8/10/2016 19:49	Imagine how you'll feel the day after the election if we haven't joined together to chart a course of optimism. https://t.co/tTgeqxNqYm	1468	3984			
7.63E+17	8/10/2016 19:43	"""I am humbled and moved by the Republicans who are willing to stand up and say that Donald Trump does not represent their values.” —Hillary"	6723	26942			
7.63E+17	8/10/2016 19:40	"Donald Trump has spent his career stiffing small businesses, refusing to pay them what they’re owed. https://t.co/un2YiRLEYF"	6326	9812			
7.63E+17	8/10/2016 19:40	"RT @HillaryforIA: “When they have student debt, we’ll put a three year moratory on that so they can start their own businesses!”—@HillaryCl…"	413	0			
